claim_no,accident_year,occurrence_period,claim_size,notidel,setldel,report_dy,cum_paid_observed,cum_paid_full,reserve_true,ibnr_flag,claim_type
28361,10,10,2832.28,0.041078439425051336,1.6448414236824092,1,0.0,2832.28,2832.28,0,Technical
28362,9,9,35602.1,0.38508506502395623,0.3838512251882273,1,35602.1,35602.1,0.0,0,Technical
28363,3,3,73135.0,0.04877267624914442,0.2705062286105407,1,73135.0,73135.0,0.0,0,Technical
28364,7,7,4885.85,0.15301434633812458,0.5643151266255989,1,4885.85,4885.85,0.0,0,Technical
28365,2,2,2681.82,0.004618288843258042,0.5922647501711156,1,2681.82,2681.82,0.0,0,Technical
28366,1,1,244343.0,0.029607775496235455,1.1667161670088981,1,244343.0,244343.0,0.0,0,Technical
28367,3,3,60390.3,0.03322590006844627,0.9987709240246406,1,60390.3,60390.3,0.0,0,Technical
28368,10,10,11473.3,0.056372621492128676,0.48851022587268994,1,0.0,11473.3,11473.3,0,Technical
28369,2,2,56629.4,0.4083823682409309,0.8359883367556468,2,56629.4,56629.4,0.0,0,Technical
28370,3,3,30018.9,0.14361412731006162,0.5020775906913073,1,30018.9,30018.9,0.0,0,Technical
28371,7,7,26563.1,0.04676525667351129,0.5137737166324435,1,26563.1,26563.1,0.0,0,Technical
28372,9,9,1135.07,0.24419589322381932,1.144171690622861,1,1135.07,1135.07,0.0,0,Technical
28373,3,3,783.551,0.2442089801505818,0.3204187542778919,1,783.551,783.551,0.0,0,Technical
28374,7,7,5240.54,0.03940013689253936,2.40441453798768,1,5240.54,5240.54,0.0,0,Technical
28375,4,4,29055.5,0.046893661875427796,0.22797839835728953,1,29055.5,29055.5,0.0,0,Technical
28376,10,10,25739.8,0.07895345653661875,1.2910681177275838,1,0.0,25739.8,25739.8,0,Technical
28377,10,10,477013.0,0.12682447638603697,0.9907026694045175,2,0.0,477013.0,477013.0,1,Technical
28378,4,4,43490.2,0.018445667351129364,0.6861722655715263,1,43490.2,43490.2,0.0,0,Technical
28379,1,1,11752.2,0.3648089801505818,1.5770223682409308,2,11752.2,11752.2,0.0,0,Technical
28380,4,4,3076.8,0.26284197125256675,2.5559469952087612,1,3076.8,3076.8,0.0,0,Technical
28381,5,5,64005.3,0.013138507871321014,1.8684762217659137,1,64005.3,64005.3,0.0,0,Technical
28382,10,10,10680.2,0.2744854209445585,0.8010573579739904,1,0.0,10680.2,10680.2,0,Technical
28383,5,5,26666.8,0.013683175906913073,0.07045319644079398,1,26666.8,26666.8,0.0,0,Technical
28384,5,5,28247.1,0.03475233401779603,0.4224264476386037,1,28247.1,28247.1,0.0,0,Technical
28385,6,6,9707.98,0.04889760438056126,0.8368894729637235,1,9707.98,9707.98,0.0,0,Technical
28386,6,6,10908.7,0.0436076386036961,0.5223061464750172,1,10908.7,10908.7,0.0,0,Technical
28387,3,3,411.606,0.12628939082819987,0.150518083504449,2,411.606,411.606,0.0,0,Technical
28388,2,2,28786.5,0.0041840930869267625,1.7785990417522244,1,28786.5,28786.5,0.0,0,Technical
28389,9,9,123926.0,0.3967826146475017,0.7082992744695414,1,123926.0,123926.0,0.0,0,Technical
28390,9,9,11761.5,0.07997089664613279,0.6561415742642026,1,11761.5,11761.5,0.0,0,Technical
28391,2,2,31625.3,0.012011088295687885,2.760233210130048,1,31625.3,31625.3,0.0,0,Technical
28392,4,4,2296.06,0.06291222450376455,2.231269979466119,1,2296.06,2296.06,0.0,0,Technical
28393,2,2,125811.0,0.08671901437371662,3.635593374401095,1,125811.0,125811.0,0.0,0,Technical
28394,3,3,3668.11,0.0379480629705681,1.2652007939767282,1,3668.11,3668.11,0.0,0,Technical
28395,8,8,191.904,0.19127885010266943,1.0817350855578372,1,191.904,191.904,0.0,0,Technical
28396,3,3,7329.84,0.2031685968514716,1.8894746064339494,1,7329.84,7329.84,0.0,0,Technical
28397,10,10,13624.3,0.16234970568104037,2.3303217522245037,2,0.0,13624.3,13624.3,1,Technical
28398,3,3,34976.1,0.25588309377138946,0.5833990965092403,1,34976.1,34976.1,0.0,0,Technical
28399,1,1,2595.31,0.7858870910335387,1.6487457084188912,2,2595.31,2595.31,0.0,0,Technical
28400,4,4,60878.7,0.009304695414099933,9.758377275838468,1,42714.6,60878.7,18164.1,0,Technical
28401,7,7,7006.8,0.5974843258042436,1.4120472005475702,1,7006.8,7006.8,0.0,0,Technical
28402,6,6,12755.0,0.21165059548254622,0.6460097741273101,1,12755.0,12755.0,0.0,0,Technical
28403,4,4,35382.8,0.02269968514715948,16.419599397672826,1,0.0,35382.8,35382.8,0,Technical
28404,10,10,60861.9,0.10264703627652294,2.0555594250513347,1,0.0,60861.9,60861.9,0,Technical
28405,8,8,14966.5,0.3319592060232717,0.3304058863791924,1,14966.5,14966.5,0.0,0,Technical
28406,1,1,17654.9,0.13889141683778233,1.7802945106091719,1,17654.9,17654.9,0.0,0,Technical
28407,3,3,180039.0,0.03281149897330596,1.091021902806297,1,180039.0,180039.0,0.0,0,Technical
28408,5,5,1303.73,0.2191866119096509,2.0072485694729636,1,1303.73,1303.73,0.0,0,Technical
28409,9,9,17613.2,0.0141276386036961,0.3447801505817933,1,17613.2,17613.2,0.0,0,Technical
28410,3,3,7009.43,0.0328666392881588,1.214614045174538,1,7009.43,7009.43,0.0,0,Technical
28411,7,7,1094.84,0.05712446269678302,1.0704264202600957,1,1094.84,1094.84,0.0,0,Technical
28412,5,5,1441.89,0.13885418206707734,2.963991731690623,1,1441.89,1441.89,0.0,0,Technical
28413,4,4,83045.9,0.14666488706365502,10.564923148528404,1,0.0,83045.9,83045.9,0,Technical
28414,2,2,187856.0,0.4878327446954141,0.48617820670773443,2,187856.0,187856.0,0.0,0,Technical
28415,6,6,34667.4,0.06897311430527037,0.22045336071184118,1,34667.4,34667.4,0.0,0,Technical
28416,5,5,17066.0,0.126134045174538,0.3934850650239562,1,17066.0,17066.0,0.0,0,Technical
28417,7,7,58120.6,0.060367446954141,0.7552292128678987,1,58120.6,58120.6,0.0,0,Technical
28418,8,8,23863.0,0.0279521697467488,0.48364416153319645,1,23863.0,23863.0,0.0,0,Technical
28419,6,6,26808.6,0.04075783709787817,1.8676156331279945,1,26808.6,26808.6,0.0,0,Technical
28420,10,10,14513.8,0.12554628336755647,1.488070636550308,1,0.0,14513.8,14513.8,0,Technical
28421,6,6,60165.6,0.22318105407255304,1.4271417385352498,1,60165.6,60165.6,0.0,0,Technical
28422,9,9,64315.2,0.18875526351813826,1.1019834633812455,2,64315.2,64315.2,0.0,0,Technical
28423,8,8,3168.39,0.49511397672826835,2.5251382614647504,1,3168.39,3168.39,0.0,0,Technical
28424,5,5,48154.0,0.0054518001368925395,0.5584644763860369,1,48154.0,48154.0,0.0,0,Technical
28425,3,3,15567.42,0.07606255989048596,1.067709349760438,1,15567.42,15567.42,0.0,0,Technical
28426,3,3,28370.0,0.08915778234086243,0.2006764681724846,1,28370.0,28370.0,0.0,0,Technical
28427,3,3,46774.0,0.021194770704996577,0.37134140999315535,1,46774.0,46774.0,0.0,0,Technical
28428,1,1,1289.8,0.1828313210130048,0.6232151129363449,1,1289.8,1289.8,0.0,0,Technical
28429,9,9,436.459,0.0003679123887748118,0.5632005749486654,1,436.459,436.459,0.0,0,Technical
28430,3,3,3108.66,0.27155652292950033,0.3080675975359343,2,3108.66,3108.66,0.0,0,Technical
28431,1,1,25929.9,0.01452473648186174,0.7594718685831623,1,25929.9,25929.9,0.0,0,Technical
28432,1,1,1114.37,0.01843304585900068,0.49612898015058177,1,1114.37,1114.37,0.0,0,Technical
28433,2,2,18333.8,0.8756311019849418,4.246108583162218,2,18333.8,18333.8,0.0,0,Technical
28434,2,2,1896.52,0.12939247091033537,0.29089998631074604,1,1896.52,1896.52,0.0,0,Technical
28435,6,6,76898.1,0.008585352498288843,1.1599351950718686,1,76898.1,76898.1,0.0,0,Technical
28436,4,4,3806.62,0.062329828884325804,0.9019779603011636,1,3806.62,3806.62,0.0,0,Technical
28437,7,7,825.639,0.13146631074606435,0.8394101848049281,1,825.639,825.639,0.0,0,Technical
28438,10,10,121162.0,0.3031089117043121,2.358637125256674,1,0.0,121162.0,121162.0,0,Technical
28439,5,5,361272.0,0.3131235318275154,0.8910332101300479,1,361272.0,361272.0,0.0,0,Technical
28440,8,8,97986.3,0.014460807665982204,1.2130498836413417,1,97986.3,97986.3,0.0,0,Technical
28441,2,2,50513.6,0.5600397262149213,0.9560608076659822,2,50513.6,50513.6,0.0,0,Technical
28442,2,2,41901.7,4.04743728952772,4.046541273100616,5,41901.7,41901.7,0.0,0,Technical
28443,2,2,7653.03,0.03771496235455168,0.4197426420260096,1,7653.03,7653.03,0.0,0,Technical
28444,9,9,168436.0,0.08502097193702943,0.2637247912388775,2,168436.0,168436.0,0.0,0,Technical
28445,8,8,7214.97,0.2156972758384668,1.0440675975359344,2,7214.97,7214.97,0.0,0,Technical
28446,6,6,7939.31,0.11877568788501026,1.3185061464750172,1,7939.31,7939.31,0.0,0,Technical
28447,6,6,4396.06,0.07763633127994525,0.5962240383299111,1,4396.06,4396.06,0.0,0,Technical
28448,1,1,46171.5,0.01958521560574949,0.491919780971937,1,46171.5,46171.5,0.0,0,Technical
28449,6,6,72888.0,0.04236498288843258,0.7098752635181382,1,72888.0,72888.0,0.0,0,Technical
28450,10,10,27017.6,0.06446557152635181,0.3063104449007529,1,0.0,27017.6,27017.6,0,Technical
28451,9,9,32726.4,0.08651006160164271,0.24428432580424367,1,32726.4,32726.4,0.0,0,Technical
28452,10,10,6794.36,0.04983824777549623,1.3120726625598904,1,0.0,6794.36,6794.36,0,Technical
28453,6,6,32464.8,0.013705571526351814,2.780499657768652,1,32464.8,32464.8,0.0,0,Technical
28454,8,8,167807.0,0.019449171800136892,1.7600590006844627,1,167807.0,167807.0,0.0,0,Technical
28455,1,1,269759.0,0.03664637919233402,2.24635742642026,2,269759.0,269759.0,0.0,0,Technical
28456,10,10,67398.2,0.4228743326488706,0.42134581793292264,2,0.0,67398.2,67398.2,1,Technical
28457,2,2,5726.82,0.004792772073921971,0.4496379739904175,1,5726.82,5726.82,0.0,0,Technical
28458,6,6,210.7,0.010861574264202601,0.7352683641341546,1,210.7,210.7,0.0,0,Technical
28459,8,8,12909.9,0.5282216016427105,0.5276126214921286,2,12909.9,12909.9,0.0,0,Technical
28460,8,8,24821.7,1.8814244490075291,3.445079507186858,3,0.0,24821.7,24821.7,0,Technical
28461,4,4,105310.0,0.08439069130732375,1.4213201642710471,1,105310.0,105310.0,0.0,0,Technical
28462,10,10,7883.68,0.028574592744695412,1.3640420533880904,1,0.0,7883.68,7883.68,0,Technical
28463,1,1,256.067,0.24464279260780286,0.7848566461327858,1,256.067,256.067,0.0,0,Technical
28464,1,1,10445.9,0.06966622861054073,0.9553913210130047,1,10445.9,10445.9,0.0,0,Technical
28465,5,5,9752.05,0.11370299794661191,0.8902947296372348,1,9752.05,9752.05,0.0,0,Technical
28466,3,3,7087.46,0.019856646132785764,4.827062067077344,1,7087.46,7087.46,0.0,0,Technical
28467,6,6,60472.9,0.18260793976728268,0.1817610403832991,1,60472.9,60472.9,0.0,0,Technical
28468,6,6,2076.01,0.37535915126625596,0.49712695414099933,1,2076.01,2076.01,0.0,0,Technical
28469,9,9,251038.0,0.07729796030116359,3.2536220670773446,1,0.0,251038.0,251038.0,0,Technical
28470,9,9,10761.1,0.1486061054072553,0.14816520191649554,1,10761.1,10761.1,0.0,0,Technical
28471,8,8,3389.27,0.06689891854893908,2.5448388774811774,1,0.0,3389.27,3389.27,0,Technical
28472,5,5,24581.4,0.13805223819301848,0.5925080903490759,1,24581.4,24581.4,0.0,0,Technical
28473,4,4,2799.8,0.03548421629021218,1.4397783436002738,1,2799.8,2799.8,0.0,0,Technical
28474,3,3,1393.53,0.05809341546885694,0.9215490759753594,1,1393.53,1393.53,0.0,0,Technical
28475,1,1,13330.5,0.03182913073237509,0.909981492128679,1,13330.5,13330.5,0.0,0,Technical
28476,9,9,75690.08,0.1688794250513347,1.1879069130732376,1,75690.08,75690.08,0.0,0,Technical
28477,7,7,12725.7,0.2567857905544148,0.25560714579055444,1,12725.7,12725.7,0.0,0,Technical
28478,1,1,10266.0,0.014026228610540726,1.4747817659137576,1,10266.0,10266.0,0.0,0,Technical
28479,2,2,2108.3,0.17419203285420945,6.557068227241615,1,2108.3,2108.3,0.0,0,Technical
28480,3,3,4809.54,0.10494480492813142,0.45748818617385356,1,4809.54,4809.54,0.0,0,Technical
28481,5,5,2167.73,0.1159206844626968,0.1147273648186174,1,2167.73,2167.73,0.0,0,Technical
28482,1,1,1442.82,0.008681478439425051,0.6796101848049282,1,1442.82,1442.82,0.0,0,Technical
28483,7,7,9368.57,0.017633675564681723,0.5780365229295003,1,9368.57,9368.57,0.0,0,Technical
28484,2,2,10236.0,0.1483955920602327,2.4241892676249144,2,10236.0,10236.0,0.0,0,Technical
28485,2,2,15123.6,0.24205204654346338,1.129078056125941,1,15123.6,15123.6,0.0,0,Technical
28486,3,3,138344.0,0.06228747433264887,0.599043832991102,1,138344.0,138344.0,0.0,0,Technical
28487,2,2,31810.4,0.21630294318959617,0.21747260780287475,1,31810.4,31810.4,0.0,0,Technical
28488,8,8,54811.2,0.061392169746748805,0.4796083230663929,2,54811.2,54811.2,0.0,0,Technical
28489,9,9,200017.0,0.09926784394250514,1.9670830937713895,1,0.0,200017.0,200017.0,0,Technical
28490,4,4,8630.85,0.15908637919233404,1.919259739904175,1,8630.85,8630.85,0.0,0,Technical
28491,7,7,2473.47,1.4159336618754277,1.4142943737166325,2,2473.47,2473.47,0.0,0,Technical
28492,4,4,91279.5,0.035322683093771394,2.576912963723477,1,91279.5,91279.5,0.0,0,Technical
28493,10,10,2259.81,0.01611937029431896,0.7885113757700205,1,0.0,2259.81,2259.81,0,Technical
28494,2,2,1001.48,0.021120520191649554,0.44025533196440797,1,1001.48,1001.48,0.0,0,Technical
28495,6,6,199.756,0.4180125393566051,1.1714629431895962,1,199.756,199.756,0.0,0,Technical
28496,8,8,5160.4800000000005,0.04919126625598905,0.8132171115674196,1,5160.4800000000005,5160.4800000000005,0.0,0,Technical
28497,4,4,4669.63,0.05281448323066393,2.805738726899384,1,4669.63,4669.63,0.0,0,Technical
28498,8,8,700118.0,0.06370576317590691,1.7752547570157426,1,700118.0,700118.0,0.0,0,Technical
28499,2,2,11955.1,0.07816977412731006,0.15921648186173853,1,11955.1,11955.1,0.0,0,Technical
28500,8,8,41183.94,0.1761372758384668,3.6244149760438056,1,21238.64,41183.94,19945.300000000003,0,Technical
28501,4,4,10295.6,0.03285067761806981,0.2816900205338809,1,10295.6,10295.6,0.0,0,Technical
28502,6,6,67543.1,0.045052457221081456,2.7719503353867214,1,67543.1,67543.1,0.0,0,Technical
28503,4,4,1157.22,0.3158062422997947,3.3645288158795346,2,1157.22,1157.22,0.0,0,Technical
28504,3,3,6699.74,0.2511209308692676,5.781708720054757,1,6699.74,6699.74,0.0,0,Technical
28505,3,3,10828.3,0.1798835318275154,2.7225364544832305,2,10828.3,10828.3,0.0,0,Technical
28506,1,1,6851.57,0.2828921560574949,1.7801596167008897,1,6851.57,6851.57,0.0,0,Technical
28507,9,9,4956.9,0.010421546885694728,1.4635275290896645,1,4956.9,4956.9,0.0,0,Technical
28508,1,1,65986.7,0.03196073921971253,0.7102404106776181,1,65986.7,65986.7,0.0,0,Technical
28509,3,3,12718.2,0.04225930184804928,0.3007594250513347,1,12718.2,12718.2,0.0,0,Technical
28510,6,6,90502.8,0.04765831622176592,1.7450290485968516,1,90502.8,90502.8,0.0,0,Technical
28511,1,1,90264.367,0.03682814510609172,6.176290704996577,1,90264.367,90264.367,0.0,0,Technical
28512,7,7,36865.2,0.07732761122518823,1.3151756057494868,1,36865.2,36865.2,0.0,0,Technical
28513,10,10,837.672,0.012356331279945242,0.32597782340862425,1,837.672,837.672,0.0,0,Technical
28514,7,7,63056.4,0.007831950718685832,1.0720792334017795,1,63056.4,63056.4,0.0,0,Technical
28515,2,2,41786.7,0.07787381245722108,3.0049565229295,1,41786.7,41786.7,0.0,0,Technical
28516,4,4,123969.0,0.014517125256673511,0.7332852840520192,1,123969.0,123969.0,0.0,0,Technical
28517,4,4,246876.24,0.026759835728952772,1.3046286652977415,1,246876.24,246876.24,0.0,0,Technical
28518,7,7,63330.4,0.15447348391512664,0.15193744010951404,1,63330.4,63330.4,0.0,0,Technical
28519,2,2,5657.69,0.006026146475017112,0.28172501026694047,1,5657.69,5657.69,0.0,0,Technical
28520,2,2,4748.47,0.08354357289527721,1.749355728952772,1,4748.47,4748.47,0.0,0,Technical
28521,5,5,71803.1,0.2806754277891855,3.986144449007529,1,71803.1,71803.1,0.0,0,Technical
28522,10,10,23349.489999999998,0.046514496919917867,2.0981643531827516,1,0.0,23349.489999999998,23349.489999999998,0,Technical
28523,6,6,9683.96,0.1672297056810404,0.3526748528405202,1,9683.96,9683.96,0.0,0,Technical
28524,4,4,7902.24,0.020613990417522245,0.3413610130047912,1,7902.24,7902.24,0.0,0,Technical
28525,2,2,5826.49,0.029244599589322382,0.3718550034223135,1,5826.49,5826.49,0.0,0,Technical
28526,3,3,29828.2,0.3988960164271047,0.39705125256673507,1,29828.2,29828.2,0.0,0,Technical
28527,10,10,20943.7,0.18962439425051333,0.6527711430527037,1,20943.7,20943.7,0.0,0,Technical
28528,1,1,57146.9,0.3308720602327173,0.45399274469541406,2,57146.9,57146.9,0.0,0,Technical
28529,2,2,14303.1,0.009102231348391512,1.56177363449692,1,14303.1,14303.1,0.0,0,Technical
28530,2,2,15962.9,0.01740227241615332,0.3423865297741273,1,15962.9,15962.9,0.0,0,Technical
28531,3,3,2236.03,0.053598822724161534,2.8932496919917865,1,2236.03,2236.03,0.0,0,Technical
28532,1,1,54712.4,0.08682888432580425,0.4648041615331964,1,54712.4,54712.4,0.0,0,Technical
28533,5,5,1747.91,0.026010075290896648,0.2585806707734429,1,1747.91,1747.91,0.0,0,Technical
28534,9,9,2525.63,0.5029928268309377,3.96214559890486,2,0.0,2525.63,2525.63,0,Technical
28535,5,5,69120.7,0.03712312114989733,0.9710628610540726,1,69120.7,69120.7,0.0,0,Technical
28536,2,2,6975.01,0.00511854893908282,1.036332950034223,1,6975.01,6975.01,0.0,0,Technical
28537,1,1,2667.2,0.07626559890485968,0.2794920465434634,1,2667.2,2667.2,0.0,0,Technical
28538,6,6,3149.0,0.38976358658453114,0.38776454483230666,2,3149.0,3149.0,0.0,0,Technical
28539,2,2,2931.64,0.0737382340862423,0.44106477754962353,1,2931.64,2931.64,0.0,0,Technical
28540,8,8,29033.2,0.3263159479808351,2.79595871321013,1,0.0,29033.2,29033.2,0,Technical
28541,5,5,19791.5,1.916671293634497,1.9164193018480493,3,19791.5,19791.5,0.0,0,Technical
28542,7,7,19008.1,0.0959976180698152,0.26646384668035594,1,19008.1,19008.1,0.0,0,Technical
28543,10,10,1601.71,0.08599679671457906,3.6192792334017794,1,0.0,1601.71,1601.71,0,Technical
28544,9,9,29257.8,0.17924676249144422,0.5949194798083505,1,29257.8,29257.8,0.0,0,Technical
28545,1,1,6354.23,0.1428233812457221,0.31813344284736483,1,6354.23,6354.23,0.0,0,Technical
28546,4,4,22970.5,0.0460889801505818,2.4779809993155375,1,22970.5,22970.5,0.0,0,Technical
28547,7,7,14439.7,0.4718572484599589,0.47154924024640654,1,14439.7,14439.7,0.0,0,Technical
28548,3,3,21713.5,0.023276851471594796,0.3361547433264887,1,21713.5,21713.5,0.0,0,Technical
28549,5,5,51721.8,0.0745117864476386,1.519434004106776,1,51721.8,51721.8,0.0,0,Technical
28550,2,2,6252.06,0.04400435318275154,5.213432662559891,1,6252.06,6252.06,0.0,0,Technical
28551,9,9,8491.7,0.07329464750171116,0.4997943052703627,1,8491.7,8491.7,0.0,0,Technical
28552,2,2,4308.61,0.29011230663928816,0.7053185763175908,1,4308.61,4308.61,0.0,0,Technical
28553,4,4,14712.0,0.39107871321013005,1.0565720465434634,1,14712.0,14712.0,0.0,0,Technical
28554,6,6,1771.81,0.04371271731690623,0.3705675564681725,1,1771.81,1771.81,0.0,0,Technical
28555,8,8,223257.0,0.3432423545516769,3.5220739219712525,2,0.0,223257.0,223257.0,0,Technical
28556,4,4,6515.45,0.03292470910335387,2.590854291581109,1,6515.45,6515.45,0.0,0,Technical
28557,8,8,38198.8,0.08603802874743327,3.8704306639288157,1,0.0,38198.8,38198.8,0,Technical
28558,5,5,3623.6,0.07640323066392882,2.36409787816564,1,3623.6,3623.6,0.0,0,Technical
28559,10,10,40539.4,0.19588930869267623,1.0092750718685832,2,0.0,40539.4,40539.4,1,Technical
28560,8,8,19185.9,0.052542888432580426,0.42464772073921975,1,19185.9,19185.9,0.0,0,Technical
28561,6,6,31005.1,0.13422450376454484,1.1759096509240246,1,31005.1,31005.1,0.0,0,Technical
28562,2,2,6160.45,0.0841386173853525,2.296897987679672,1,6160.45,6160.45,0.0,0,Technical
28563,5,5,31497.9,4.681724845995893,4.679826338124572,5,31497.9,31497.9,0.0,0,Technical
28564,2,2,6090.81,0.22783644079397675,1.1594228884325806,1,6090.81,6090.81,0.0,0,Technical
28565,5,5,7823.06,0.009892895277207393,2.442095934291581,1,7823.06,7823.06,0.0,0,Technical
28566,4,4,2125.89,0.03534083504449007,1.4234502669404518,1,2125.89,2125.89,0.0,0,Technical
28567,1,1,13638.1,0.5204264750171116,0.6891635592060233,1,13638.1,13638.1,0.0,0,Technical
28568,8,8,6529.26,0.04467077344284736,1.508058945927447,1,6529.26,6529.26,0.0,0,Technical
28569,4,4,70614.1,0.049358713210130044,0.2000295961670089,1,70614.1,70614.1,0.0,0,Technical
28570,7,7,6789.49,0.19964815879534564,2.818358110882957,1,6789.49,6789.49,0.0,0,Technical
28571,7,7,5725.52,0.0635393839835729,0.7477671457905545,2,5725.52,5725.52,0.0,0,Technical
28572,2,2,162639.0,0.32628281998631076,3.169367227926078,1,162639.0,162639.0,0.0,0,Technical
28573,4,4,4520.53,0.12490327173169062,0.44475236139630386,1,4520.53,4520.53,0.0,0,Technical
28574,3,3,58413.1,0.8122237097878166,2.8304037234770707,2,58413.1,58413.1,0.0,0,Technical
28575,6,6,83790.2,0.04894179329226558,1.9921651197809718,1,83790.2,83790.2,0.0,0,Technical
28576,10,10,428904.0,0.07788093086926762,1.4861657768651608,1,0.0,428904.0,428904.0,0,Technical
28577,9,9,8446.41,0.032306639288158794,0.8601794661190965,1,8446.41,8446.41,0.0,0,Technical
28578,9,9,177742.0,0.020022532511978098,1.6866930047912387,1,177742.0,177742.0,0.0,0,Technical
28579,4,4,3352.58,0.05887824777549624,1.61735151266256,1,3352.58,3352.58,0.0,0,Technical
28580,4,4,94234.8,0.06503854893908283,0.19427088295687883,1,94234.8,94234.8,0.0,0,Technical
28581,8,8,1572.37,0.07598518822724161,2.371952197125257,1,1572.37,1572.37,0.0,0,Technical
28582,2,2,14202.3,0.016810896646132785,1.2642885968514717,1,14202.3,14202.3,0.0,0,Technical
