claim_no,accident_year,occurrence_period,dev_lag,payment_period,claim_size,payment_size,observed_flag
19325,10,10,1,10,14543.9,14543.9,1
19326,4,4,1,4,535.846,535.846,1
19327,6,6,1,6,22756.41,3744.61,1
19327,6,6,2,7,22756.41,19011.8,1
19328,6,6,4,9,9771.7,9771.7,1
19329,2,2,3,4,72048.612,71189.7,1
19329,2,2,4,5,72048.612,858.912,1
19330,10,10,1,10,193899.0,193899.0,1
19331,7,7,1,7,10248.8,10248.8,1
19332,10,10,1,10,2672.48,2672.48,1
19333,1,1,2,2,14571.2,14571.2,1
19334,3,3,2,4,18481.2,18481.2,1
19335,1,1,2,2,6629.43,3350.65,1
19335,1,1,2,2,6629.43,3278.78,1
19336,5,5,1,5,4639.53,4639.53,1
19337,10,10,1,10,3839.57,3839.57,1
19338,9,9,2,10,1284.45,1284.45,1
19339,6,6,1,6,16463.670000000002,15066.2,1
19339,6,6,2,7,16463.670000000002,1397.47,1
19340,2,2,1,2,34429.78,13249.7,1
19340,2,2,2,3,34429.78,17982.1,1
19340,2,2,3,4,34429.78,3197.98,1
19341,6,6,3,8,9413.24,9413.24,1
19342,8,8,3,10,7167.55,7167.55,1
19343,7,7,2,8,6694.09,6694.09,1
19344,10,10,2,11,94726.6,94726.6,0
19345,8,8,2,9,9068.0,6565.9,1
19345,8,8,3,10,9068.0,2502.1,1
19346,4,4,2,5,3396.22,3396.22,1
19347,4,4,1,4,4991.51,4991.51,1
19348,4,4,2,5,44262.8,44262.8,1
19349,9,9,1,9,141765.4,55952.6,1
19349,9,9,1,9,141765.4,85812.8,1
19350,2,2,1,2,109929.0,109929.0,1
19351,3,3,2,4,40736.4,40736.4,1
19352,2,2,1,2,5479.71,5479.71,1
19353,1,1,1,1,5678.77,5678.77,1
19354,6,6,1,6,2149.51,2149.51,1
19355,9,9,3,11,4652.0,4652.0,0
19356,3,3,1,3,2245.69,2245.69,1
19357,2,2,1,2,204104.725,133777.0,1
19357,2,2,1,2,204104.725,69474.4,1
19357,2,2,3,4,204104.725,853.325,1
19358,9,9,1,9,30774.1,30774.1,1
19359,1,1,1,1,5968.41,4413.31,1
19359,1,1,1,1,5968.41,1555.1,1
19360,8,8,3,10,1055.27,1055.27,1
19361,4,4,1,4,34011.5,13019.5,1
19361,4,4,1,4,34011.5,20992.0,1
19362,7,7,1,7,1489.93,1489.93,1
19363,6,6,2,7,4163.5,1584.73,1
19363,6,6,3,8,4163.5,2578.77,1
19364,6,6,1,6,68435.8,68435.8,1
19365,9,9,2,10,71980.77,63814.4,1
19365,9,9,3,11,71980.77,8166.37,0
19366,10,10,7,16,134799.0,134799.0,0
19367,1,1,2,2,68056.95999999999,9331.98,1
19367,1,1,2,2,68056.95999999999,5040.28,1
19367,1,1,2,2,68056.95999999999,19131.7,1
19367,1,1,4,4,68056.95999999999,34553.0,1
19368,3,3,2,4,14808.5,14808.5,1
19369,9,9,2,10,2534.7,2534.7,1
19370,8,8,1,8,1290.48,1290.48,1
19371,7,7,3,9,13579.9,13579.9,1
19372,6,6,3,8,10534.0,10534.0,1
19373,1,1,2,2,721.126,721.126,1
19374,8,8,2,9,33878.51,6459.01,1
19374,8,8,2,9,33878.51,27419.5,1
19375,10,10,2,11,141454.0,141454.0,0
19376,1,1,3,3,36706.6,36706.6,1
19377,6,6,1,6,4225.97,4225.97,1
19378,6,6,1,6,22252.5,13699.3,1
19378,6,6,1,6,22252.5,8553.2,1
19379,2,2,2,3,26356.3,26356.3,1
19380,7,7,1,7,113303.84,1215.68,1
19380,7,7,1,7,113303.84,7354.16,1
19380,7,7,3,9,113303.84,104734.0,1
19381,9,9,1,9,168182.3,27177.5,1
19381,9,9,1,9,168182.3,108323.0,1
19381,9,9,1,9,168182.3,32681.8,1
19382,2,2,2,3,68577.4,68577.4,1
19383,2,2,1,2,181027.43,5217.43,1
19383,2,2,3,4,181027.43,175810.0,1
19384,5,5,1,5,11859.3,11859.3,1
19385,3,3,2,4,37119.8,37119.8,1
19386,6,6,2,7,7852.554,7429.36,1
19386,6,6,5,10,7852.554,423.194,1
19387,2,2,1,2,11507.5,11507.5,1
19388,6,6,2,7,24510.8,24510.8,1
19389,5,5,1,5,240074.0,240074.0,1
19390,6,6,1,6,17546.7,17546.7,1
19391,4,4,2,5,224689.0,224689.0,1
19392,8,8,4,11,3560.51,3560.51,0
19393,4,4,2,5,3088.49,3088.49,1
19394,10,10,2,11,31121.7,31121.7,0
19395,9,9,1,9,36971.801,36726.8,1
19395,9,9,3,11,36971.801,245.001,0
19396,7,7,1,7,19388.1,19388.1,1
19397,1,1,2,2,38795.7,38795.7,1
19398,6,6,2,7,12681.8,12681.8,1
19399,5,5,1,5,29739.4,29739.4,1
19400,8,8,1,8,15878.3,15878.3,1
19401,8,8,2,9,10591.5,10591.5,1
19402,2,2,1,2,5491.05,5491.05,1
19403,5,5,2,6,9976.94,8711.49,1
19403,5,5,3,7,9976.94,1265.45,1
19404,7,7,2,8,10268.26,2242.4,1
19404,7,7,5,11,10268.26,8025.86,0
19405,3,3,1,3,16409.9,16409.9,1
19406,3,3,1,3,22900.49,5154.59,1
19406,3,3,1,3,22900.49,17745.9,1
19407,6,6,1,6,9426.67,9426.67,1
19408,5,5,2,6,21934.1,21934.1,1
19409,9,9,1,9,8106.79,8106.79,1
19410,8,8,1,8,6895.36,6895.36,1
19411,5,5,2,6,45765.520000000004,1695.72,1
19411,5,5,5,9,45765.520000000004,44069.8,1
19412,6,6,2,7,917678.0,917678.0,1
19413,8,8,2,9,59920.159999999996,8500.46,1
19413,8,8,2,9,59920.159999999996,51419.7,1
19414,7,7,1,7,14201.17,12040.1,1
19414,7,7,2,8,14201.17,2161.07,1
19415,6,6,1,6,27708.28,3423.09,1
19415,6,6,2,7,27708.28,23717.0,1
19415,6,6,3,8,27708.28,568.19,1
19416,2,2,2,3,35732.5,35732.5,1
19417,6,6,4,9,6375.12,6375.12,1
19418,5,5,1,5,13273.32,3579.39,1
19418,5,5,2,6,13273.32,9693.93,1
19419,5,5,1,5,5098.360000000001,1675.69,1
19419,5,5,2,6,5098.360000000001,3422.67,1
19420,7,7,1,7,50851.7,50851.7,1
19421,10,10,1,10,85694.0,85694.0,1
19422,6,6,2,7,344120.5,269426.0,1
19422,6,6,2,7,344120.5,74694.5,1
19423,8,8,5,12,51159.6,51159.6,0
19424,3,3,2,4,15388.84,2550.92,1
19424,3,3,2,4,15388.84,3345.48,1
19424,3,3,3,5,15388.84,9492.44,1
19425,2,2,3,4,11552.4,11552.4,1
19426,4,4,1,4,74307.29999999999,40842.2,1
19426,4,4,3,6,74307.29999999999,33465.1,1
19427,8,8,1,8,23189.44,17481.6,1
19427,8,8,2,9,23189.44,5707.84,1
19428,4,4,1,4,4320.01,4320.01,1
19429,2,2,1,2,41369.9,41369.9,1
19430,3,3,3,5,15323.3,15323.3,1
19431,7,7,1,7,21278.0,21278.0,1
19432,9,9,1,9,12830.880000000001,11234.7,1
19432,9,9,3,11,12830.880000000001,1596.18,0
19433,9,9,2,10,52693.0,52693.0,1
19434,1,1,2,2,35014.4,12214.1,1
19434,1,1,3,3,35014.4,22800.3,1
19435,7,7,3,9,22824.3,22824.3,1
19436,5,5,1,5,168022.5,73279.8,1
19436,5,5,2,6,168022.5,94742.7,1
19437,10,10,1,10,1259.27,1259.27,1
19438,8,8,2,9,35877.25,26608.1,1
19438,8,8,3,10,35877.25,9269.15,1
19439,4,4,1,4,55506.17,39943.6,1
19439,4,4,1,4,55506.17,9454.08,1
19439,4,4,3,6,55506.17,6108.49,1
19440,10,10,1,10,6826.26,1855.08,1
19440,10,10,1,10,6826.26,4971.18,1
19441,4,4,2,5,2830.72,2830.72,1
19442,10,10,3,12,10722.5,10722.5,0
19443,1,1,2,2,39236.43,5900.63,1
19443,1,1,3,3,39236.43,33335.8,1
19444,10,10,1,10,84100.363,319.563,1
19444,10,10,1,10,84100.363,83780.8,1
19445,1,1,1,1,28137.6,28137.6,1
19446,2,2,2,3,26944.1,26944.1,1
19447,8,8,2,9,13818.9,13818.9,1
19448,5,5,1,5,40441.4,24140.3,1
19448,5,5,2,6,40441.4,16301.1,1
19449,9,9,1,9,41695.4,11579.8,1
19449,9,9,1,9,41695.4,1917.1,1
19449,9,9,2,10,41695.4,28198.5,1
19450,8,8,2,9,13942.7,13942.7,1
19451,10,10,2,11,40950.1,40950.1,0
19452,3,3,2,4,2125.14,2125.14,1
19453,6,6,1,6,25044.1,25044.1,1
19454,8,8,2,9,48592.643,34581.7,1
19454,8,8,2,9,48592.643,13563.6,1
19454,8,8,2,9,48592.643,447.343,1
19455,4,4,1,4,26010.4,26010.4,1
19456,8,8,1,8,64225.4,64225.4,1
19457,10,10,1,10,7433.06,6139.84,1
19457,10,10,2,11,7433.06,1293.22,0
19458,9,9,1,9,9526.47,9526.47,1
19459,2,2,2,3,65756.1,46015.7,1
19459,2,2,2,3,65756.1,19740.4,1
19460,3,3,1,3,63549.1,63549.1,1
19461,5,5,1,5,10267.7,10267.7,1
19462,1,1,2,2,2426.72,2426.72,1
19463,1,1,2,2,9714.9,9714.9,1
19464,5,5,3,7,31784.6,31784.6,1
19465,2,2,2,3,1104.48,1104.48,1
19466,6,6,2,7,12052.8,12052.8,1
19467,3,3,1,3,50574.5,50574.5,1
19468,6,6,1,6,61673.8,61673.8,1
19469,3,3,2,4,39300.2,12117.6,1
19469,3,3,2,4,39300.2,27182.6,1
19470,4,4,1,4,5286.51,5286.51,1
19471,7,7,1,7,4434.77,4434.77,1
19472,8,8,1,8,31956.47,9581.97,1
19472,8,8,1,8,31956.47,22374.5,1
19473,9,9,1,9,34793.380000000005,27625.9,1
19473,9,9,2,10,34793.380000000005,7167.48,1
19474,8,8,1,8,8807.47,8807.47,1
19475,10,10,2,11,11597.59,10152.9,0
19475,10,10,3,12,11597.59,1444.69,0
19476,5,5,2,6,13566.3,13566.3,1
19477,4,4,1,4,19279.37,7096.87,1
19477,4,4,2,5,19279.37,12182.5,1
19478,7,7,2,8,45412.2,45412.2,1
19479,6,6,2,7,1363.0,1363.0,1
19480,10,10,2,11,13745.6,13745.6,0
19481,4,4,2,5,3788.82,3788.82,1
19482,3,3,1,3,20504.2,20504.2,1
19483,9,9,1,9,4287.22,4287.22,1
19484,7,7,3,9,17269.559999999998,13487.3,1
19484,7,7,4,10,17269.559999999998,3782.26,1
19485,4,4,1,4,11730.4,11730.4,1
19486,10,10,2,11,65794.09999999999,55741.2,0
19486,10,10,3,12,65794.09999999999,10052.9,0
19487,6,6,1,6,6243.12,6243.12,1
19488,4,4,2,5,2472.04,2472.04,1
19489,5,5,1,5,6437.328,487.068,1
19489,5,5,2,6,6437.328,5950.26,1
19490,1,1,3,3,2540.97,2540.97,1
19491,2,2,2,3,6257.6,6257.6,1
19492,3,3,2,4,74587.91,68041.1,1
19492,3,3,3,5,74587.91,6546.81,1
19493,6,6,3,8,1482.43,1482.43,1
19494,10,10,3,12,8712.36,8712.36,0
19495,7,7,3,9,28380.6,28380.6,1
19496,10,10,3,12,22363.9,22363.9,0
19497,9,9,1,9,53512.2,53512.2,1
19498,5,5,1,5,332842.0,332842.0,1
19499,7,7,2,8,2795.0,2795.0,1
19500,1,1,1,1,63518.6,63518.6,1
19501,2,2,2,3,18297.5,18297.5,1
19502,5,5,2,6,343412.0,343412.0,1
19503,7,7,1,7,2621.92,2621.92,1
19504,4,4,2,5,2859.23,2859.23,1
19505,5,5,2,6,28022.2,28022.2,1
19506,9,9,2,10,98610.7,98610.7,1
19507,4,4,1,4,195202.26,4048.26,1
19507,4,4,2,5,195202.26,191154.0,1
19508,3,3,2,4,1090.03,1090.03,1
19509,4,4,2,5,86498.90000000001,14461.8,1
19509,4,4,3,6,86498.90000000001,72037.1,1
19510,8,8,2,9,222439.8,7376.8,1
19510,8,8,2,9,222439.8,215063.0,1
19511,8,8,1,8,198040.0,198040.0,1
19512,7,7,2,8,27653.122,26823.5,1
19512,7,7,2,8,27653.122,829.622,1
19513,3,3,2,4,1387.58,1387.58,1
19514,1,1,2,2,3177.74,3177.74,1
19515,7,7,3,9,102842.44,9935.64,1
19515,7,7,3,9,102842.44,92906.8,1
19516,6,6,2,7,16499.0,16499.0,1
19517,7,7,2,8,11302.7,11302.7,1
19518,9,9,1,9,71742.0,71742.0,1
19519,5,5,1,5,74936.3,24004.0,1
19519,5,5,2,6,74936.3,50932.3,1
19520,3,3,3,5,7159.69,7159.69,1
19521,10,10,1,10,9863.58,9863.58,1
19522,9,9,1,9,9867.32,9867.32,1
19523,1,1,2,2,69396.5,14586.7,1
19523,1,1,2,2,69396.5,13317.1,1
19523,1,1,2,2,69396.5,41492.7,1
19524,2,2,2,3,19382.64,7356.94,1
19524,2,2,2,3,19382.64,12025.7,1
19525,9,9,1,9,1195.31,1195.31,1
19526,3,3,1,3,37090.5,23114.9,1
19526,3,3,1,3,37090.5,13975.6,1
19527,10,10,1,10,25353.8,25353.8,1
19528,4,4,2,5,143389.9,119245.0,1
19528,4,4,5,8,143389.9,24144.9,1
19529,5,5,3,7,8662.04,8662.04,1
19530,5,5,2,6,16198.86,6474.47,1
19530,5,5,2,6,16198.86,9724.39,1
19531,10,10,2,11,12629.6,12629.6,0
19532,6,6,1,6,17731.04,11358.5,1
19532,6,6,3,8,17731.04,6372.54,1
19533,1,1,2,2,14307.5,14307.5,1
19534,9,9,1,9,8565.65,8565.65,1
19535,10,10,2,11,119724.0,119724.0,0
19536,7,7,1,7,17486.3,17486.3,1
19537,4,4,1,4,305.098,305.098,1
19538,1,1,1,1,6608.22,6608.22,1
19539,7,7,2,8,23389.690000000002,13761.9,1
19539,7,7,2,8,23389.690000000002,9627.79,1
19540,10,10,1,10,25718.7,25718.7,1
19541,9,9,1,9,116820.45,2061.79,1
19541,9,9,1,9,116820.45,107133.0,1
19541,9,9,1,9,116820.45,7625.66,1
19542,10,10,1,10,50156.6,23165.6,1
19542,10,10,2,11,50156.6,26991.0,0
19543,1,1,2,2,2688.3,2688.3,1
19544,7,7,2,8,32460.440000000002,23846.2,1
19544,7,7,2,8,32460.440000000002,8614.24,1
19545,7,7,1,7,62122.5,62122.5,1
19546,4,4,2,5,38999.8,38999.8,1
19547,1,1,11,11,2436.86,2436.86,0
19548,3,3,2,4,3638.63,3638.63,1
19549,3,3,1,3,24301.9,24301.9,1
19550,6,6,1,6,155018.0,155018.0,1
19551,4,4,2,5,19916.8,19916.8,1
19552,4,4,1,4,101426.781,100450.0,1
19552,4,4,1,4,101426.781,976.781,1
19553,8,8,2,9,3431.68,3431.68,1
19554,7,7,2,8,27819.7,27819.7,1
19555,4,4,2,5,3519.66,3519.66,1
19556,9,9,1,9,82863.1,82863.1,1
19557,5,5,1,5,59474.72,5986.32,1
19557,5,5,2,6,59474.72,53488.4,1
19558,7,7,1,7,59352.9,59352.9,1
19559,4,4,1,4,5597.52,5597.52,1
19560,8,8,2,9,944.456,944.456,1
19561,8,8,1,8,69344.8,69344.8,1
19562,9,9,3,11,164269.6,40324.6,0
19562,9,9,3,11,164269.6,123945.0,0
19563,3,3,1,3,68548.6,68548.6,1
19564,1,1,1,1,17288.9,17288.9,1
19565,4,4,1,4,11429.230000000001,1732.45,1
19565,4,4,2,5,11429.230000000001,9696.78,1
19566,1,1,1,1,6841.21,6841.21,1
19567,10,10,2,11,28778.6,28778.6,0
19568,10,10,2,11,17857.7,17857.7,0
19569,6,6,1,6,4868.23,4868.23,1
19570,1,1,1,1,190769.77,184099.0,1
19570,1,1,2,2,190769.77,6670.77,1
19571,7,7,3,9,11450.3,11450.3,1
19572,3,3,2,4,1361.19,1361.19,1
19573,10,10,1,10,5139.92,5139.92,1
19574,5,5,1,5,74984.19,20679.7,1
19574,5,5,1,5,74984.19,7826.49,1
19574,5,5,3,7,74984.19,46478.0,1
19575,9,9,2,10,50452.0,50452.0,1
19576,2,2,1,2,41599.45,11978.3,1
19576,2,2,1,2,41599.45,19899.8,1
19576,2,2,2,3,41599.45,9721.35,1
19577,5,5,1,5,11056.51,2729.15,1
19577,5,5,4,8,11056.51,8327.36,1
19578,9,9,2,10,7826.81,7826.81,1
19579,3,3,1,3,16843.5,16843.5,1
19580,5,5,1,5,15748.3,15748.3,1
19581,7,7,1,7,354101.43,348763.0,1
19581,7,7,2,8,354101.43,5338.43,1
19582,6,6,2,7,6120.96,6120.96,1
19583,2,2,1,2,1815.21,1815.21,1
19584,10,10,4,13,4845.57,4845.57,0
19585,5,5,3,7,3010.03,3010.03,1
19586,6,6,1,6,29710.300000000003,15421.7,1
19586,6,6,4,9,29710.300000000003,14288.6,1
19587,8,8,4,11,10737.6,10737.6,0
19588,9,9,3,11,13582.8,13582.8,0
19589,6,6,2,7,40987.7,10676.9,1
19589,6,6,3,8,40987.7,30310.8,1
19590,9,9,2,10,515.423,515.423,1
19591,8,8,2,9,55496.7,12284.5,1
19591,8,8,3,10,55496.7,43212.2,1
19592,9,9,1,9,20341.249,292.449,1
19592,9,9,2,10,20341.249,20048.8,1
19593,8,8,3,10,237406.5,96225.5,1
19593,8,8,4,11,237406.5,141181.0,0
19594,3,3,1,3,56722.83,11345.5,1
19594,3,3,1,3,56722.83,4510.63,1
19594,3,3,3,5,56722.83,40866.7,1
19595,5,5,1,5,75108.38,70614.1,1
19595,5,5,1,5,75108.38,4494.28,1
19596,7,7,1,7,6369.89,6369.89,1
19597,10,10,2,11,1689.84,1689.84,0
19598,1,1,2,2,10944.7,10944.7,1
19599,1,1,2,2,7382.93,7382.93,1
19600,7,7,1,7,38943.2,38943.2,1
19601,1,1,3,3,74553.9,74553.9,1
19602,1,1,1,1,2873.13,2873.13,1
19603,6,6,1,6,53491.2,53491.2,1
19604,10,10,1,10,20761.76,16945.3,1
19604,10,10,3,12,20761.76,3816.46,0
19605,8,8,1,8,8288.57,8288.57,1
19606,5,5,1,5,59415.1,15059.4,1
19606,5,5,2,6,59415.1,44355.7,1
19607,8,8,1,8,51491.5,34166.6,1
19607,8,8,2,9,51491.5,17324.9,1
19608,5,5,1,5,34884.3,34884.3,1
19609,2,2,1,2,117009.0,10440.0,1
19609,2,2,2,3,117009.0,106569.0,1
19610,9,9,1,9,77648.2,77648.2,1
19611,8,8,1,8,68629.6,34911.7,1
19611,8,8,2,9,68629.6,33717.9,1
19612,4,4,2,5,2605.09,2605.09,1
19613,7,7,2,8,27819.9,27819.9,1
19614,4,4,3,6,5214.97,5214.97,1
19615,7,7,2,8,25802.7,25802.7,1
19616,4,4,4,7,19759.9,19759.9,1
19617,10,10,2,11,993.089,993.089,0
19618,9,9,1,9,89951.8,89951.8,1
19619,9,9,2,10,569399.0,569399.0,1
19620,7,7,1,7,238235.4,213509.0,1
19620,7,7,2,8,238235.4,24726.4,1
19621,4,4,1,4,28433.7,28433.7,1
19622,2,2,1,2,38074.23,3230.73,1
19622,2,2,1,2,38074.23,34843.5,1
19623,6,6,1,6,11087.95,2808.77,1
19623,6,6,3,8,11087.95,8279.18,1
19624,1,1,1,1,26514.3,26514.3,1
19625,1,1,2,2,70296.4,70296.4,1
19626,9,9,2,10,4179.24,4179.24,1
19627,7,7,2,8,25413.7,25413.7,1
19628,5,5,2,6,148900.21,5750.21,1
19628,5,5,3,7,148900.21,143150.0,1
19629,6,6,2,7,5170.48,5170.48,1
19630,3,3,2,4,117541.59,116116.0,1
19630,3,3,2,4,117541.59,1425.59,1
19631,3,3,2,4,59718.0,59718.0,1
19632,7,7,2,8,5498.05,5498.05,1
19633,6,6,1,6,79457.1,79457.1,1
19634,2,2,1,2,20270.5,20270.5,1
19635,6,6,2,7,111900.7,69279.7,1
19635,6,6,4,9,111900.7,42621.0,1
19636,10,10,2,11,129625.0,129625.0,0
19637,6,6,1,6,17075.454999999998,355.655,1
19637,6,6,3,8,17075.454999999998,16719.8,1
19638,9,9,1,9,72595.90000000001,10499.1,1
19638,9,9,1,9,72595.90000000001,62096.8,1
19639,8,8,1,8,269191.4,236915.0,1
19639,8,8,3,10,269191.4,32276.4,1
19640,10,10,1,10,15797.6,15797.6,1
19641,3,3,1,3,1380.45,1380.45,1
19642,6,6,1,6,58215.2,58215.2,1
19643,8,8,2,9,39020.96,3770.26,1
19643,8,8,3,10,39020.96,35250.7,1
19644,7,7,2,8,15944.8,15944.8,1
19645,1,1,2,2,2670.72,2670.72,1
19646,10,10,1,10,34609.32,9086.92,1
19646,10,10,1,10,34609.32,25522.4,1
19647,9,9,2,10,14859.2,14859.2,1
19648,8,8,1,8,151767.91999999998,65321.5,1
19648,8,8,1,8,151767.91999999998,84711.9,1
19648,8,8,1,8,151767.91999999998,1734.52,1
19649,9,9,2,10,46661.6,46661.6,1
19650,6,6,1,6,26593.64,4521.44,1
19650,6,6,1,6,26593.64,22072.2,1
19651,9,9,1,9,3863.45,3863.45,1
19652,6,6,2,7,392783.69,1161.64,1
19652,6,6,2,7,392783.69,2667.05,1
19652,6,6,2,7,392783.69,388955.0,1
19653,5,5,2,6,18501.199999999997,7287.4,1
19653,5,5,3,7,18501.199999999997,11213.8,1
19654,3,3,1,3,58385.130000000005,34318.3,1
19654,3,3,2,4,58385.130000000005,3576.03,1
19654,3,3,2,4,58385.130000000005,20490.8,1
19655,5,5,4,8,10035.5,10035.5,1
19656,6,6,1,6,507538.2,460766.0,1
19656,6,6,2,7,507538.2,46772.2,1
19657,7,7,1,7,6534.97,6534.97,1
19658,10,10,1,10,93299.29999999999,58147.2,1
19658,10,10,1,10,93299.29999999999,35152.1,1
19659,2,2,4,5,157295.0,157295.0,1
19660,1,1,2,2,12644.75,2733.93,1
19660,1,1,4,4,12644.75,9910.82,1
19661,9,9,2,10,152212.57,148989.0,1
19661,9,9,2,10,152212.57,3223.57,1
19662,3,3,2,4,5433.51,5433.51,1
19663,6,6,2,7,12585.68,4127.98,1
19663,6,6,2,7,12585.68,1199.6,1
19663,6,6,3,8,12585.68,7258.1,1
19664,7,7,1,7,239041.88,232577.0,1
19664,7,7,1,7,239041.88,6464.88,1
19665,7,7,1,7,237459.89,230180.0,1
19665,7,7,3,9,237459.89,7279.89,1
19666,3,3,1,3,11253.47,2042.56,1
19666,3,3,2,4,11253.47,9210.91,1
19667,5,5,1,5,8765.68,8765.68,1
19668,7,7,1,7,5724.33,5724.33,1
19669,3,3,1,3,44347.0,44347.0,1
19670,8,8,2,9,38225.899999999994,16077.3,1
19670,8,8,2,9,38225.899999999994,22148.6,1
19671,9,9,1,9,650.833,650.833,1
19672,9,9,3,11,5664.34,5664.34,0
19673,1,1,1,1,16330.3,16330.3,1
19674,10,10,2,11,5785.09,5785.09,0
19675,4,4,2,5,112941.0,112941.0,1
19676,2,2,1,2,117228.24,7773.83,1
19676,2,2,1,2,117228.24,3437.41,1
19676,2,2,2,3,117228.24,106017.0,1
19677,2,2,1,2,15434.8,15434.8,1
19678,8,8,1,8,63890.21,5076.61,1
19678,8,8,2,9,63890.21,58813.6,1
19679,6,6,1,6,164721.002,242.202,1
19679,6,6,1,6,164721.002,118608.0,1
19679,6,6,2,7,164721.002,45870.8,1
19680,1,1,2,2,16425.1,16425.1,1
19681,2,2,1,2,9792.93,6385.42,1
19681,2,2,1,2,9792.93,3407.51,1
19682,8,8,1,8,11487.8,11487.8,1
19683,9,9,7,15,4975.86,4975.86,0
19684,7,7,2,8,14539.507000000001,788.697,1
19684,7,7,3,9,14539.507000000001,11402.2,1
19684,7,7,3,9,14539.507000000001,2348.61,1
19685,4,4,2,5,151607.59999999998,73873.9,1
19685,4,4,2,5,151607.59999999998,77733.7,1
19686,4,4,2,5,62050.7,25059.7,1
19686,4,4,2,5,62050.7,36991.0,1
19687,4,4,2,5,25733.7,25733.7,1
19688,3,3,1,3,26066.5,26066.5,1
19689,3,3,1,3,111887.98,4413.58,1
19689,3,3,1,3,111887.98,3716.4,1
19689,3,3,2,4,111887.98,103758.0,1
19690,4,4,2,5,6594.49,3262.41,1
19690,4,4,3,6,6594.49,3332.08,1
19691,5,5,1,5,54072.6,54072.6,1
19692,3,3,1,3,31015.6,19401.7,1
19692,3,3,2,4,31015.6,11613.9,1
19693,5,5,2,6,133795.3,27604.3,1
19693,5,5,5,9,133795.3,106191.0,1
19694,10,10,2,11,42092.6,42092.6,0
19695,2,2,1,2,371587.73,369131.0,1
19695,2,2,1,2,371587.73,2456.73,1
19696,5,5,1,5,169423.0,169423.0,1
19697,8,8,2,9,4925.28,4925.28,1
19698,1,1,1,1,6358.25,6358.25,1
19699,9,9,1,9,58215.2,58215.2,1
19700,1,1,2,2,1473.94,1473.94,1
19701,8,8,1,8,169096.72,108510.0,1
19701,8,8,1,8,169096.72,58626.5,1
19701,8,8,2,9,169096.72,1960.22,1
19702,7,7,2,8,517.975,517.975,1
19703,8,8,2,9,22148.010000000002,13688.9,1
19703,8,8,2,9,22148.010000000002,8459.11,1
19704,10,10,2,11,45432.8,45432.8,0
19705,3,3,1,3,1419.52,1419.52,1
19706,7,7,3,9,32962.7,32962.7,1
19707,2,2,1,2,15863.7,15863.7,1
19708,8,8,2,9,180.409,180.409,1
19709,6,6,1,6,23002.09,20316.2,1
19709,6,6,1,6,23002.09,2685.89,1
19710,10,10,2,11,22875.870000000003,19531.2,0
19710,10,10,2,11,22875.870000000003,3344.67,0
19711,7,7,2,8,39282.9,39282.9,1
19712,5,5,1,5,52808.35,46610.4,1
19712,5,5,2,6,52808.35,6197.95,1
19713,1,1,1,1,3518.51,3518.51,1
19714,5,5,1,5,38112.329999999994,1827.63,1
19714,5,5,2,6,38112.329999999994,36284.7,1
19715,5,5,1,5,24807.18,19240.0,1
19715,5,5,2,6,24807.18,5567.18,1
19716,7,7,1,7,187323.44,184869.0,1
19716,7,7,3,9,187323.44,2454.44,1
19717,9,9,1,9,76660.47,40443.6,1
19717,9,9,2,10,76660.47,27334.6,1
19717,9,9,3,11,76660.47,8882.27,0
19718,3,3,2,4,46463.090000000004,42795.3,1
19718,3,3,2,4,46463.090000000004,3667.79,1
19719,7,7,2,8,215861.0,215861.0,1
19720,2,2,1,2,19698.1,19698.1,1
19721,2,2,1,2,3341.73,3341.73,1
19722,1,1,2,2,41407.68,1256.21,1
19722,1,1,2,2,41407.68,5422.57,1
19722,1,1,2,2,41407.68,34728.9,1
19723,4,4,1,4,2828.92,2828.92,1
19724,9,9,1,9,14234.380000000001,4413.02,1
19724,9,9,1,9,14234.380000000001,1256.03,1
19724,9,9,1,9,14234.380000000001,8565.33,1
19725,1,1,2,2,2530.09,2530.09,1
19726,7,7,1,7,93416.1,30953.1,1
19726,7,7,1,7,93416.1,62463.0,1
19727,2,2,2,3,18328.2,18328.2,1
19728,3,3,2,4,48874.25,43366.3,1
19728,3,3,2,4,48874.25,5507.95,1
19729,10,10,1,10,144733.176,395.176,1
19729,10,10,3,12,144733.176,144338.0,0
19730,3,3,1,3,9313.42,9313.42,1
19731,2,2,2,3,7193.29,3126.06,1
19731,2,2,2,3,7193.29,4067.23,1
19732,1,1,1,1,34558.932,27197.9,1
19732,1,1,1,1,34558.932,155.722,1
19732,1,1,1,1,34558.932,7205.31,1
19733,7,7,1,7,45285.7,45285.7,1
19734,7,7,1,7,25371.8,25371.8,1
19735,3,3,2,4,884.206,884.206,1
19736,4,4,2,5,20279.5,20279.5,1
19737,7,7,2,8,968.224,968.224,1
19738,3,3,1,3,2562.51,2562.51,1
19739,8,8,2,9,80501.3,80501.3,1
19740,8,8,2,9,1075.41,1075.41,1
19741,8,8,1,8,165092.0,165092.0,1
19742,6,6,4,9,5425.77,5425.77,1
19743,3,3,1,3,20694.0,20694.0,1
19744,7,7,1,7,151069.0,151069.0,1
19745,10,10,1,10,21188.440000000002,11070.2,1
19745,10,10,1,10,21188.440000000002,7943.6,1
19745,10,10,2,11,21188.440000000002,2174.64,0
19746,5,5,1,5,6323.08,6323.08,1
